username,timestamp,tweet,retweetcount,lon,lat,country,name,address,type,placeURL
redTamashiro,41673.39306,Snow snow snow everywhere! hart hart  but cold and fever is hate hate! ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
rock_ll,41673.39306,@Vanny47Vc @CholeeBoo Christmas lmao,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
MisterGIF,41673.39306,i think this is prolly the real reason why real time marketing during events sucks.Borrowed interest blows. http://t.co/cMa893f2yw,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Swaggggy_D,41673.39306,RT @Duracell: Best #SuperBowl ad?  Vote if you were inspired by #DerrickColemans story.  #SB48 #Seahawks #AdBlitz http://t.co/bk7O4fkQf8,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
toolegit_95,41673.39306,RT @jeremyaguirre95: Cant decide if i wanna join the college swim team or not ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Bwill0515,41673.39306,@dasally18 I'm just glad I still reap the benefits of this snow.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
SwingRequired,41673.39306,@chriskkenny @leonbertrand I thought you didn't want them to comment? Just straight news? Now you want them to 'challenge'.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
kwilwrestle21,41673.39306,I wanna go snow goose hunting! But it's expensive! ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
misplacedyank,41673.39306,Oh good news guys. Were up to 6 lives left now. #damnthebonusround,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
bella_hopeee,41673.39306,"@heyitskellie_xo If they don't reschedule and weather is at all bad, my ride wont take me. So I hope if weathers not good they do reschedule",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
monaabraham1,41673.39306,RT @reedtimmerTVN: A sign of things to come for the Northeast this weekend?? #snow #snowpocalypse http://t.co/LLPCRuSTBm,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
IamTenah,41673.39306,My mom made it to the top of the Hollywood sign  #hiking #beachwoodcanyon photo credit fredwreckla http://t.co/xmTWaR9AQ4,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
SierraDawn2424,41673.39306,RT @JaimieDick: Snow daaaayyy motherfuckaaaaaas,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
JohnLammTX,41673.39306,This should have been happening 40 years ago. Let's go! http://t.co/b6Nv28SiTo,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
samaniego76,41673.39306,"RT @LuisPedroza8: I'm ready for summer. Late nights, Nice weather, No worries, Kickin it with family and friends. Can't wait man.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
CalliieJordanxo,41673.39306,@lunarlexy @Garrett_hayes96 when the weather people said we wouldn't have school. More than fucking likely we wnt,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jeongkhan,41673.39306,"SK, PX      http://t.co/g7yI8fDb4J",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
WillyGKates,41673.39306,Crappy weather makes me so tired,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
MrY0ungM0ney,41673.39306,"by sportscenter ""#SuperBowl champ on Sunday.  Courtside with #Beyonce and #JayZ Monday. #RussellWilson http://t.co/wITTseTj5v",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
haruki_wazuki_,41673.39306,RT @ikusampiyopiyo: 1 http://t.co/xth2Wwjqne http:,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
vballcows,41673.39306,@LaurenDallas24 @ashleybherron It is WAY too warm for hot chocolate. I mean we ran in shorts today!!! #HotCocoaInAHeatWave,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
PRK_MEDIA,41673.39306,RT @Poorstar_inc: We just scheduled another professional shoot @PRK_MEDIA  Stay tuned for the brand news @Poorstar_inc  We might just pop,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
rakib_ahmad,41673.39306,http://t.co/plslSy77Go   68    ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jimisws,41673.39306,Feels like war.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
girlthatsjayjay,41673.39306,superbowl had yo boy acting up  http://t.co/u8wZ4a1j3k,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BryonHull,41673.39306,"RT @jaysonst: This oughta make Peyton feel better, huh? RT @FTatis23: 8 points in the superbowl...i had 8 rbi in one inning",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
higgy684,41673.39306,Ok all 4 of my friends that are #Broncos fans are alive!!!,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
SuperJacquelina,41673.39306,The cutiest lil Seahawks fan ever!  #niece #Seahawks http://t.co/Gl96R70Ibp,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
LourdesAdi,41673.39306,estoy mirando una pelicula de terror qe la loca se manda los dedos ajajjajajajajaja lpm,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
_Dally_Jonas_,41673.39306,@BradleyLinder I got snow money not coke money B-Rad,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jaketipton05,41673.39306,"@KyleCorey24 forgot the s on news, but that's okay prolly been a long day. Right?",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
deprece_22,41673.39306,RT @sarahbeeyotch: 6 more weeks of winter,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
moonstones70,41673.39306,"RT @eonline: ICYMI, Bruno Mars rocked the #SuperBowl halftime show with the Red Hot Chili Peppers! http://t.co/ARAxAZDz0j http://t.co/PwUYN",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
RunninHoy,41673.39306,gained a solid 18 pounds since Christmas...,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
MrCarey30,41673.39306,RT @NFLTitleBelt: Congrats to the champs @Seahawks for winning the Lombardi and #NFLTitleBelt,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
wildoneZito,41673.39306,I mean the war on terror could all be for drugs,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
d1i2m3,41673.39306,       http://t.co/ygXLgYPmmT     ?   !,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jackiiepaxxson,41673.39306,"more snow, no school",0,-75.07944985,39.9955687,United States,"Philadelphia, PA",Unknown,city,https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json
ausbollinger,41673.39306,Anybody need driveways cleared? Tractor is ready to go to clear the snow.,0,-97.42533903,38.14778234,United States,"Hesston, KS",Unknown,city,https://api.twitter.com/1.1/geo/id/94021e2992ba8d34.json
roXBanK,41673.39306,@SnM_Prodigy war bank lmk,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
AlexBetke,41673.39306,Only thing good about winter : SNOWDAYS.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
rachelbugg23,41673.39306,sick of winter,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
LoliiE3,41673.39306,"RT @sandybeales: Saw the Superbowl show from @BrunoMars True performance, old school entertainment @jamareoartis smashing it as always http",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
coachryanski,41673.39306,RT @nicklkeele: i enjoyed today it was a challenge thats something ive been wanting since i've started playing football @coachryanski,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Angitamina,41673.39306,"Ahora si que mori. Billie Holiday - ""ill be seeing you"": http://t.co/YNaq4Ge0T9 va @youtube",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
emschwenn,41673.39306,It's a winter wonderland at #Wellesley http://t.co/Xa4Rm40ANX,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Yanii_SellDope,41673.39306,@ItsThatPrettyMF she working now she was down here for Christmas tho but she be on that bs tho in her own world so ion bother,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
fe_andita,41673.39306,"First cooking, chocolate pudding..",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
XXphilthegillXx,41673.39306,@SarahBertrand_ snow on tha bluff,0,-95.83065758,41.2687817,United States,"Kane, IA",Unknown,city,https://api.twitter.com/1.1/geo/id/badaf5a6213d6fdc.json
setmeapart4him,41673.39306,Ok here's a useless twitter tidbit - not looking forward to more cold weather or snow.  ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
MissMazyGG,41673.39306,"RT @paulverhoeven: Italy has lighsaber school! No, I'm serious. Here's my article on them for @TheVineonline. http://t.co/oz23wr3WdZ",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Hikari_Aoi6th,41673.39306,RT @edgemy: Hibiscus hits paydirt in second exploration well in Oman http://t.co/4MrD1gxtR6,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
KingFlex__,41673.39306,rain :/,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
JackieVillasana,41673.39306,I want to watch the notebook! /: And eat chocolate covered strawberrys!,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
morgiz5,41673.39306,RT @shrevess: Neenah Athlete Eyes Rio Olympic Games - http://t.co/fun7OFp7hJ http://t.co/zcLNE2cZkH  For those of you who didn't see it! Jo,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
amyyzee,41673.39306,So over this snow & not looking forward to cleaning off my car tm morning,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
PositiveBalance,41673.39306,RT @ESPNNFL: Broncos wearing orange uniforms at Super Bowl:1978 - DAL 27 DEN 101988 - WAS 42 DEN 101990 - SF 55 DEN 102014 - SEA 43 DEN,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
mitchellmollica,41673.39306,"RT @KUJayhawksProbz: @NotKUCompliance: Chop chop with the Snow Day announcement, @KUNews. We want to get sloppy drunk and sleep in. ",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
allieupsidedown,41673.39306,@scottontvKSDK says the snow's coming in at 9am tomorrow... school? no school? you decide.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
cfeeney17,41673.39306,"RT @TheTweetOfGod: It's 24 hours later and man, did the Broncos just suck.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
davidsibley,41673.39306,"@RevEverett Or, you know, just, not snow. Again.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
iyimoyedo,41673.39306,@sarah_stein24 natonal football league survy chos you! http://t.co/soqw3H7wLz,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Living400lbs,41673.39306,@bexone @kingdomofwench Dad would also pick apart news articles stating less than 100% of people with lung cancer were smokers.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Ayden_Mckenzie,41673.39306,RT @__chellie: Rain Down x. Kirko Bangz ft. August Alsina >,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
antixero,41673.39306,RT @EdB314159: From watching the #SuperBowl #commercials there are 2 inescapable conclusions:1- America is getting stupider2- There is no,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
mikroretweets8v,41673.39306,RT @joelmchale: .@arnettwill never stops promoting. #batman #LegoMovie #SuperBowl @Seahawks #GoSeahawks #sports #movies http://t.co/obhOSQ5,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
_MerliNIQUE,41673.39306,Came home to some very bad news today ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Theodoraxj02q,41673.39306,OEM-190-833 Fast Attach 46-Inch Snow Blade: Find the biggest selection of products from Arnold with the lowest... http://t.co/U0lNtGB03A,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Lilly_biLLy_10,41673.39306,RT @bailey_elizabef: I'd appreciate it if winter would just go away. Now.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BenOhMyGashi,41673.39306,N this snow is gonna make it 4 straight weeks of 6am practices #fcktibbets,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Mixioner356,41673.39306,"RT @sandybeales: Saw the Superbowl show from @BrunoMars True performance, old school entertainment @jamareoartis smashing it as always http",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ChrisDesirVP,41673.39306,Because of football i take a knee at home all the time,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
stormb0rn,41673.39306,so many cute winter formal proposes awwww,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
CarlBeviere,41673.39306,RT @SarahBurris: Kinda well Duh RT @SocialSnippet: #socialmedia #news Best and Worst Times to Post on Social Media [Infographic] http://t.c,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
oliviakeck,41673.39306,The best thing that came from the Superbowl is all these Eric Decker pics ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Edwincitooliver,41673.39306,(#EdwincitoOliver) Seahawks Ready to Start Work on Super Bowl Defense: Super Bowl-winning coach Pete Carroll s... http://t.co/jXK6fQMIg9,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
nobamanomoreok,41673.39306,#Prepare & Now We Strike!  Subliminal Messages Of #SuperBowl 48! http://t.co/bsByPlluYY,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
sicilian_,41673.39306, / : -  http://t.co/B7GgkcoQQF29 http://t.co/kcyHPNbGoc,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Cristian_AVL,41673.39306,"Chile: El pas donde celebramos Halloween, Saint Valentine's, vemos el Superbowl...Pero el 90% de la... http://t.co/bpo8s94peb",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
brianmclovin14,41673.39306,RT @robbienigra: Snow needs to go extinct,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
bondrkm,41673.39306,"RT @TheTweetOfGod: It's 24 hours later and man, did the Broncos just suck.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Dj_rafamarques,41673.39306,"Uma pena ,bem q a final do #superbowl podia ter sido mais acirrada !",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
leslieisback422,41673.39306,@flannelhxrrys acting like you're in a movie with your fave in the rain?,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
CrissyNae11,41673.39306,@LopeSkeez u bein real doe u bad news lol ,0,-74.534749,39.3876763,United States,"Pleasantville, NJ",Unknown,city,https://api.twitter.com/1.1/geo/id/4439e5140bd8b701.json
nkm2755,41673.39306,At Starbucks with my dad yay my favorite White chocolate moca    ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
thatgirldelanie,41673.39306,RT @Blessed_Person1: The person below is better than chocolate chip cookies!,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
cristian_are,41673.39306,Costa Rica har un conteo manual de votos para confirmar segunda vuelta http://t.co/MQJomHw6sJ #world #news,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
QP_Industrial,41673.39306,$GE News Alert:  http://t.co/cVs37qYUzo  Updated options view: https://t.co/TLXRnX0zGg  All options views: https://t.co/FSbCrPPqbs,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
r0sekanarick,41673.39306,RT @JacMillerr: Avicii is the only thing getting me through the winter,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
QP_Consumer,41673.39306,$KO News Alert:  http://t.co/4LsaJ2l68n  Updated options view: https://t.co/bAMrMxB8pR  All options views: https://t.co/dUHzbxOXOr,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
QP_Health,41673.39306,$JNJ News Alert:  http://t.co/soRZEDx5Xh  Updated options view: https://t.co/MaLtPYXTAZ  All options views: https://t.co/fArdRSxADp,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
QP_Basic,41673.39306,$CVX News Alert:  http://t.co/xiHA11jcBF  Updated options view: https://t.co/czn72ucGZD  All options views: https://t.co/OmDYbXnHv6,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
kanchaso,41673.39306, http://t.co/561pzErnoY @kahoku_shimpo,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
AlexPerez1127,41673.39306,RT @ruizamy20: Praying Mr. Wilson's snow dance works! ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
anishinaboy,41673.39306,RT @eonsmom1981: Pictou Landing Chief alleges she was cyberbullied http://t.co/unQVc1r5FH,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
cloudynovelli,41673.39306,RT @imaginemrmoseby: merry christmas http://t.co/rLNJgopnNo,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
haradaasakoko,41673.39306,RT @tenkijp_jishin: 411141M3.6 http://t.co/i27feB0obS #jishin,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
OGcamt,41673.39306,RT @Glass_Porn: Tornado Bong http://t.co/UOJygKJPeZ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
exobaozivirus,41673.39306,"This is daebak !!!! XD ""The Breaking Dawn"" EXO version XDDDD cto http://t.co/ly59UMZjT2",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
shanamraz,41673.39306,I hate @joymackk and I am breaking up with you we are not friends!!,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
aalaizaz,41673.39306,"@FactsofHealth: Unlike swimming and biking, jogging can make your bones stronger",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
kostousova,41673.39306,http://t.co/8c1GuxxdOC    pc 2010,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
NYJetsHenry,41673.39306,yo who is that big ass football player everyone keeps retweeting? lol,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Justi_Bibeur,41673.39306,RT @_Olim_: State Department: Kerry 'Frustrated' by Claims He's Anti-Israel: State Department spokeswoman Jen Psaki says K... http://t.co/K,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
sttteeffy,41673.39306,RT @ShoesMotivate: I wonder do steffy still have her Christmas lights on ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
shaylajanaela_,41673.39306,RT @OfficialHleezy: @Official5Guy WHERE IS JACKSON FINCH PLAYING FOOTBALL IN COLLEGE ?,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jroll1,41673.39306,RT @cruzm0473_cruz: SUPERBOWL 49 MVP WILL BE #NICKFOLES @Eagles http://t.co/PdObXf6hT8,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
koalagana,41673.39306,RT @Glass_Porn: Tornado Bong http://t.co/UOJygKJPeZ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
GCP_Rob,41673.39306,"RT @tedcruz: Sen. @JimInhofe calls #Benghazi attack our nation's ""greatest cover-up"": http://t.co/mByAbH407P Need a Joint Select Committee ",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
TweetRwanda,41673.39306,RT @faithcjohnson: I got 99 problems and having to read about ethnic conflict in Rwanda is every single one of em,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
kaye52,41673.39306,Enter to #win @DearCocoChoc / @soapstoliveby#ValentinesDay #Giveaway! Artisan chocolate truffles & organic soaps. https://t.co/glUTWrAkd9,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
MissMirabella,41673.39306,"RT @_DorothyJonea: Breaking down physically and emotionally, and I can't handle it all by myself.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
MeliSandoval_,41673.39306,Some guy said he was gonna bake me a cake for my birthday bc I said I loved chocolate cake lol #igotitlkethat lmao jkjkjkjk,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
love_kenziedawn,41673.39306,"Kelsey bought like a refrigerator full of chocolate, queso, and junk food today haha idek why...",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
AshtonMyPrince,41673.39306,RT @niallparadize: I WAS PRAYIN THAT YOU AND ME MIGHT END UP TOGETHERIT LIKE WISHIN FOR RAIN AS I STAND IN DESERT,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
HOLDINWEIGHTT,41673.39306,"The One day since Like Last winter, i go to Wendy's and ball out, i feel like fuckin Precious finishing off that bucket of chicken. Smh",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
narrynopls,41673.39306,"RT @sandybeales: Saw the Superbowl show from @BrunoMars True performance, old school entertainment @jamareoartis smashing it as always http",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Britnee46,41673.39306,RT @its_meACann: My friends are childish! Breaking my concentration from my homework and shii lol !,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Tarodia,41673.39306,RT @theisb: Zack Ryder appears on television. That means four more weeks of winter.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Angie002ss,41673.39306,"Suncast SN1000 18-Inch Snow Shovel, Navy: Suncast SN1000 18-Inch Snow Shovel, Navy: Patio, Lawn and Garden http://t.co/7oHDf3Onhq",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
djbrianreznor,41673.39306,I watched the Superbowl last night just to see Richard Sherman scream at a pretty white chick with a microphone.... http://t.co/E2Af1ELEvO,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
TrinidadNk0P2,41673.39306,"Warrior Tools WR67404B Gas Powered Snow Thrower, 20-Inch, Red: Find the biggest selection of products from War... http://t.co/pDeQrFuEaT",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
SarahLindsey1,41673.39306,"Yes, it is February 3rd. And yes, we do still have our Christmas lights on. #hansensstayfestive",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ItsKarina21,41673.39306,RT @mdebris: breaking out due to all of the work sanchez leaves :-),0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Melba4UpJr,41673.39306,"Alabama Football Live - Sports Radio, Schedule and Scores: Download the Alabama Football Live - Sports Radio, ... http://t.co/e1g0Oa1N2I",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
twincookies2,41673.39306,RT @dkullyguy: #wearethepeople  NEWS FLASH ... WE ARE THE NEW PTB! AM REALLY LOOKING FORWARD TO A BETTER AND BRIGHTER WORLD POST RV!!! RELE,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jetcitystar,41673.39306,RT @pgcornwell: The Seahawks have landed. http://t.co/N4z7Ynjs8f,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
EmiratesStakes_,41673.39306,RT @justhorseracing: Rain Affair primed for return #horseracing http://t.co/nwFX5ceWDX,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
DiabolicAllure,41673.39306,"~ a slight brow in, @AmorousDamon's direction. Her chocolate doe eyes fixed upon your oceanic hues moving to your lips.]] Perhaps I can ~",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
natalie_coffey,41673.39306,RT @BaylenLatona: Chocolate chip pancakes are the key to my heart no lie,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
VineyardWX,41673.39306,"Wind 0.0 mph NW. Barometer 30.159 in, Rising. Temperature 32.4 F. Rain today 0.09 in. Humidity 97%",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
aviation24,41673.39306,Small Plane Crashes Outside YMCA in Nashville - ABC News - New York Daily NewsSmall Plane Crashes Outside YMCA in ... http://t.co/mZHy0fLGRT,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
VincentHarris,41673.39306,"RT @tedcruz: Sen. @JimInhofe calls #Benghazi attack our nation's ""greatest cover-up"": http://t.co/mByAbH407P Need a Joint Select Committee ",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
MrbricksM,41673.39306,Why pride can be a double edged sword - News - Bubblews http://t.co/ySOKIx1YEg #bubblews,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
DronsGirl,41673.39306,RT @FuseWeekly: Snow warning?,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ImmmNoTFuZi0n,41673.39306,"Football season, cant wait",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
joellejackson75,41673.39375,http://t.co/KzvrAcEFem   ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
kleathers,41673.39306,@AgateShadow She keeps saying that my parents are shoveling snow onto her property. But supposedly she's going to move in the spring.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
WayneSamLee,41673.39375,"+Sam leaves the manor,goes walking in the rain+",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
80_Gibby_13,41673.39375,Only miss the sun when it starts to snow.,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
RanoGlobal,41673.39375,"News Update Ukraine leader said to rule out force, eye early elections http://t.co/YFMGFDNCjX",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
rosariomi3,41673.39375,@10_rocii gracias por el chocolate  panzona :),0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
niallwainwright,41673.39375,"so much camp paperwork, so little time to do it!",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
bailey_p28,41673.39306,Super Bowl news!!! http://t.co/eniyXOG7d5,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Kyree_1,41673.39375,RT @denzelchapman: To hype for football season ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
diverojalv,41673.39375,RT @tbake7: Congress: Revoke the Tax-Exempt Status of the National Football League http://t.co/0VCRGRiLDZ via @Change,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
Excuse_Me_Miss_,41673.39375,"@Blackk_Migoo: When Philly wins a championship(Basketball or Football) and has a parade, I'm in thereeeeeeeeee me to with a gun",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
BrunoReagan,41673.39375,RT @ChrisSmithVU247: Possible News!!!!,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
jnznlp,41673.39375,"RT @HSConfessionaI: ""Two football players dick-slapped another football player in the face and got expelled."" -Oceanside High School",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
VivienneSokol,41673.39375,Breaking News... Move Over Destiny's Child: LeToya Luckett Found A New Group http://t.co/yWpZjMR4Yo,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
_RAVEaboutRAY,41673.39375,"Can we go back to Saturday , perfect weather ",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
VivienneSokol,41673.39375,Breaking News... Above And Beyond Call Their #1 Acoustic Album 'More A Diversion' http://t.co/IFWjlIzQIy,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
ty_awtch,41673.39375,@FloydMayweather the broncos,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
JohnMW_,41673.39375,RT @sportingnews: Jared Lorenzen is somehow still playing football and OMG HE IS HUGE! http://t.co/lxBn1sCoIQ / http://t.co/U60K1TBcwE,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
_WinnerCircle__,41673.39375,Why ya'l stress every holiday like heres a seat ,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
GRoadBBall,41673.39375,RT @BrewsterHoops: Brewster PG Devonte Graham has 20 HM+ offers. Should have had a #FreeDTae commercial for the #SuperBowl. #AppState has r,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
savorysweeteats,41673.39375,A9: Latte donut? Yum! Coffee flavored ice cream or gellato is always good. @FoodieChatsMIA @krispykreme #foodiechats,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
bradn,41673.39375,"RT @TheTweetOfGod: It's 24 hours later and man, did the Broncos just suck.",0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
vic_ccwrestle,41673.39375,Getting brought a DQ blizzard>>,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
rungurlie,41673.39375,Signed up today for a 5k that is this weekend!,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
DBeth3,41673.39375,RT @W_daugherty: @OUStreetArt: Winter sunset from baker @athensohio http://t.co/Aso6kvpED9,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
